Formula, something, somethingelse,Formula_mono_iso_wt_nat
C19H27N3O5S2,13,15,463.194059
C9H19O11P,13,15,343.0966915
C47H64N4O12,13,15,927.5978905
C19H23N3O2,13,15,347.2338736
C19H26Cl2N2O,13,15,389.2000306
C16H10N2O6S4,13,15,471.989916
C17H19ClN2O,13,15,321.169693
C22H26O10,13,15,472.2264035
C22H26O11,13,15,488.2213181
C22H26O12,13,15,504.2162327
C10H20N2O4,13,15,244.1699253
C17H19ClN2S,13,15,337.146849
C22H33N3O5S,13,15,476.279003
C49H76O3,13,15,761.7438334
C14H26O4Si,13,15,300.2070036
C45H74N7O19P3S,13,15,1193.527515
C22H32N2O5,13,15,428.2989984
C18H20N2O2S,13,15,348.1790055
C25H44O5,13,15,449.4027455
C12H7NO4,13,15,242.0748007
C3H7O9PS,13,15,252.9649035
C14H12O2S2,13,15,290.0748387
C22H22O7,13,15,420.2103595
C22H22O8,13,15,436.2052741
C16H13ClN2O,13,15,302.119388
C17H24N2O,13,15,291.2399654
C22H22O9,13,15,452.2001887
C55H73CoN11O15+,13,15,1252.613312
C19H26N2,13,15,303.2674106
C20H28N2O,13,15,334.2813301
C14H8Cl3NO5,13,15,389.9908081
C10H12BrN5O4,13,15,360.0259893
C7H14N2O4S2,13,15,263.057052
C19H26N2O3S,13,15,383.2242251
C20H20I2N2O5,13,15,644.0073243
C9H17N4O9P,13,15,369.0916478
C26H30Cl2F3NO,13,15,526.2499153
C4H13AlN4O5,13,15,232.0716919
C34H33NO15,13,15,730.2961188
C36H62O11,13,15,706.549987
C21H29FO2,13,15,353.28561
C16H12ClFN2O,13,15,320.1099661
C33H40O19,13,15,773.3270888
C15H16N4O6,13,15,367.1454464
C18H21NO3,13,15,318.2095655
C14H18ClN3O2,13,15,312.146827
C18H21NO4,13,15,334.2044801
C21H29FO5,13,15,401.2703538
C18H21NO5,13,15,350.1993948
C18H21NO6,13,15,366.1943094
C20H14ClNO8,13,15,452.1049258
C21H25NO3,13,15,361.2509302
C21H25NO4,13,15,377.2458448
C26H38N7O17P3S2,13,15,910.1643138
C21H25NO5,13,15,393.2407594
C26H54O,13,15,408.5046921
C47H78O14,13,15,913.6968346
C29H37NO5,13,15,509.3614985
C21H25N3O2S,13,15,407.228304
C13H8O,13,15,193.1011278
C19H26O2,13,15,305.257022
C17H18FN3O3,13,15,351.1813566
C19H26O3,13,15,321.2519366
C47H78O18,13,15,977.6764931
C24H47NO7,13,15,486.4128039
C19H26O6,13,15,369.2366805
C19H26O7,13,15,385.2315951
C33H40N4O6,13,15,625.3936343
C15H25N3O14P2,13,15,551.1226028
C33H40O20,13,15,789.3220034
C33H40O21,13,15,805.316918
C17H38BrN,13,15,353.27283
C33H40O22,13,15,821.3118326
C41H42N4O8,13,15,763.4259523
C43H77N3O20P2,13,15,1063.592928
C42H58N2O,13,15,650.5898875
C11H16O2,13,15,191.151933
C15H11Cl2NO5,13,15,371.0487853
C11H19NO10,13,15,337.1348339
C17H27N3O23P2S2,13,15,787.0433355
C11H16O8,13,15,287.1214207
C16H12FN3O3,13,15,332.1310516
C7H7FO2S,13,15,181.0385622
C67H80N14O26,13,15,1577.720081
C4H7O7P,13,15,202.0063584
C7H14N2O4Se,13,15,279.0294324
C14H12N6O3,13,15,332.1262654
C18H38N4O15S,13,15,604.2539639
C9H9I2NO3,13,15,442.8944076
C18H43AlO4,13,15,368.3580604
C20H28N4O,13,15,364.2815479
C40H77O10P,13,15,788.6596287
C16H16FN3O3S,13,15,368.1344224
C27H30N2O6S,13,15,539.2671078
C19H29N5O2,13,15,383.2810416
C13H12Cl2N6O,13,15,357.0707867
C12H21N3O5S3,13,15,398.0956956
C21H31N5O2,13,15,411.3034013
C26H40O3,13,15,426.3849709
C27H26F3N5O5,13,15,589.2643587
C11H16N2O,13,15,205.1572361
C36H62O31,13,15,1026.448279
C13H10O,13,15,195.1167778
C33H43N5O4,13,15,611.427389
C4H7O8P,13,15,218.0012731
C12H15N3O2S,13,15,280.1198602
C50H80O23,13,15,1098.676781
C4H12ClN,13,15,114.0762813
C25H35N3O,13,15,421.3529884
C32H22O10,13,15,598.2286517
C12H12N+,13,15,183.1337188
C14H27N4O10P2+,13,15,491.1547999
C6H4N2O5,13,15,192.0262201
C16H15F3N2O4,13,15,374.1461388
C14H11Cl3O2,13,15,330.0294305
C17H28ClNO4,13,15,363.2247532
C12H12N2,13,15,198.1343762
C8H10N2O4,13,15,208.0849653
C8H10N2O5,13,15,224.0798799
CH6NO3P,13,15,113.0089193
C12H13NO2,13,15,216.1319216
C12H13NO3,13,15,232.1268362
C24H24O,13,15,352.2632315
C35H44O16,13,15,755.3803547
C12H13NO5,13,15,264.1166655
C4H12NO3P,13,15,158.065934
C4H9NO2,13,15,108.0737828
C24H24ClN3O6S,13,15,544.1790547
C15H24N5O14P3,13,15,611.0887571
C4H9NO3,13,15,124.0686974
C4H9NO4,13,15,140.063612
C10H20N2S4,13,15,308.0785496
C16H11ClN2O3,13,15,332.0935671
C23H29NO3,13,15,391.28894
C10H12ClN3O3S,13,15,302.0534427
C23H29NO6,13,15,439.2736838
C12H15N3O3S,13,15,296.1147748
C46H56N4O10,13,15,874.5421062
C10H13N4O7PS,13,15,378.0459439
C18H17FO2S,13,15,334.1537158
C63H89CoN14O14P+,13,15,1432.744525
C3H10N3O6PS,13,15,253.0039615
C23H31FO6,13,15,445.2876282
C12H12O2,13,15,200.1239877
C12H12O3,13,15,216.1189023
C12H12O4,13,15,232.1138169
C30H46NO7P,13,15,594.3988694
C12H12O5,13,15,248.1087315
C10H12N2O2,13,15,204.1174958
C10H12N2O3,13,15,220.1124104
C10H12N2O4,13,15,236.107325
C10H12N2O5,13,15,252.1022397
C4H12NO4P,13,15,174.0608486
C14H18NO9S2-,13,15,423.0868488
C4H9NOS,13,15,124.0509389
C38H42N8O6S2,13,15,816.3706355
C28H40N7O17P3S,13,15,906.2146028
C94H190NO15P,13,15,1699.699701
C14H22N2O2,13,15,266.2091655
C12H28FeO14,13,15,464.1231058
C14H22N2O3,13,15,282.2040801
C22H24N2O3,13,15,388.2465689
C22H24N2O4,13,15,404.2414835
C8H13N3O2,13,15,194.1187201
C8H13N3O3,13,15,210.1136347
C13H24N2O11,13,15,399.1756923
C22H24N2O8,13,15,468.221142
C8H13N3O6,13,15,258.0983785
C22H24N2O9,13,15,484.2160566
C14H15Cl2N3O2,13,15,344.0922046
C6H9N3O,13,15,148.0857956
C41H66N7O17P3S,13,15,1101.461667
C15H18,13,15,213.1911731
C88H178NO9P,13,15,1513.616183
C39H42N2O18,13,15,867.368171
C33H54N7O17P3S,13,15,985.3409275
C5H11N2O7P,13,15,249.0412312
C24H40N8O4,13,15,536.3740471
C9H9ClO3,13,15,209.0542154
C17H27NO,13,15,279.2633316
C5H13ClN2O2,13,15,175.0773994
C19H18N4O2,13,15,357.1948573
C26H32O11,13,15,546.2816877
C13H14N2O4S2,13,15,341.077181
C16H10ClF4NO2,13,15,376.0843314
C19H30O,13,15,293.2934075
C22H16O6,13,15,398.1684947
C19H18N4O8,13,15,453.1643451
C25H42N7O17P3S,13,15,869.2201884
C16H30N2,13,15,268.2886462
C10H15N3O4,13,15,254.130909
C15H22,13,15,217.2224733
C25H38O7,13,15,475.3456245
C22H16O8,13,15,430.1583239
C10H15N3O5,13,15,270.1258237
C15H24,13,15,219.2381233
C25H38O8,13,15,491.3405391
C37H48O10,13,15,689.4488768
C10H15N3O8,13,15,318.1105675
C25H30N4O2,13,15,447.3088867
C45H53CoN4O16+,13,15,1013.417416
C14H17NO2,13,15,246.1699314
C22H33N5O11,13,15,570.2766378
C14H17NO3,13,15,262.164846
C15H20NO10S2-,13,15,454.1007683
C14H17NO6,13,15,310.1495899
C14H17NO7,13,15,326.1445045
C18H35N3O4,13,15,378.3142484
C9H21N2O3+,13,15,216.1789323
C30H36N2O18,13,15,744.2910273
C4H6O8P-,13,15,216.9939966
C24H34N2O,13,15,392.3416996
C24H27N,13,15,354.2919009
C11H11ClO3,13,15,237.0765751
C21H20Cl2O3,13,15,411.1494015
C9H17NO6S,13,15,277.1048864
C33H49N3O7S2,13,15,699.4030067
C32H52N7O19P3S,13,15,1002.311752
C31H54N7O18P3S,13,15,975.3291324
C21H41N7O18P2,13,15,769.2480264
C34H26O22,13,15,820.205637
C16H30O2,13,15,270.2782576
C15H32,13,15,227.3007236
C37H40O9,13,15,665.3913619
C6H9N5O,13,15,178.0860134
C40H50O14,13,15,794.4542498
C11H12Cl2N2O5,13,15,335.0432999
C36H46N7O20P3S,13,15,1064.273136
C16H30O6,13,15,334.2579161
C32H52O2,13,15,500.5040857
C14H19N2O7P,13,15,374.134025
C40H50O18,13,15,858.4339083
C20H41NO2,13,15,348.3778612
C10H14N5O13P3,13,15,519.9988179
C32H52O9,13,15,612.4684881
C25H31NO8,13,15,499.2858728
C33H45NO10,13,15,649.4120912
C33H45NO11,13,15,665.4070058
C79H84Cl3N9O24,13,15,1735.707824
C10H18N4O5,13,15,288.1494077
C10H18N4O6,13,15,304.1443223
C25H43NO18,13,15,671.3289194
C11H12NO+,13,15,186.1252785
C41H78NO8P,13,15,785.6810882
C4H3ClHgO,13,15,307.9712878
C12H22NO9S3-,13,15,433.0835099
C8H6Cl2O3,13,15,227.9962382
C11H10BrN5,13,15,307.0340356
C19H32O,13,15,295.3090576
C10H13N3,13,15,188.1356005
C33H35N5O5,13,15,619.3597034
C10H13N5,13,15,218.1358183
C14H13N3O4S2,13,15,368.0728197
C5H5ClO3,13,15,153.0094959
C7H11N5O8P2,13,15,367.0169437
C15H16N4O5S,13,15,383.1226025
C8H17NOS2,13,15,216.0990291
C17H20O10,13,15,401.1626791
C29H55O13P,13,15,671.4353187
C17H20O12,13,15,433.1525084
C7H13O10P,13,15,295.048117
C18H23NO,13,15,288.2353863
C20H24O10,13,15,444.2040437
C20H24O11,13,15,460.1989584
C26H34O3,13,15,420.3380207
C28H36O10,13,15,560.3247828
C29H36ClN3O7,13,15,605.3125732
C28H36O11,13,15,576.3196975
C28H36O13,13,15,608.3095267
C34H58N4O24S2,13,15,1008.390444
C26H34O7,13,15,484.3176792
C10H11N4O7P,13,15,344.0582232
C10H13NO,13,15,174.1302973
C26H34O8,13,15,500.3125939
C7H6N2O2S2,13,15,223.0046225
C18H18N6O5S2,13,15,486.1206055
C11H16FN3O3,13,15,271.1455775
C7H14NO10P,13,15,311.0560509
C56H76N4O6,13,15,960.7524967
C15H22N2O,13,15,263.2176057
C18H36NO3+,13,15,333.3263924
C47H58FeN4O4S2,13,15,913.4707068
C6H5NO2,13,15,130.0491923
C6H5NO3,13,15,146.044107
C6H5NO4,13,15,162.0390216
C12H9N2O8P,13,15,354.0439796
C26H46NO7P,13,15,542.38545
C39H66N7O17P3S,13,15,1075.454957
C35H37ClN2O11,13,15,733.3200769
C14H14N2O5,13,15,306.1313091
C40H67NO14,13,15,826.5873843
C18H24N2O5,13,15,368.2229788
C6H14O6S2,13,15,252.0433086
C29H20ClN7O11S3,13,15,809.0836789
C13H17N,13,15,201.1767473
C26H26N2O6,13,15,490.2603821
C12H4Cl6,13,15,369.8846744
C66H103N17O16S,13,15,1504.919954
C4H7Cl3O,13,15,179.9696673
C16H23ClN2O3,13,15,344.1874675
C10H15N5O,13,15,236.146383
C45H76O19,13,15,965.649048
C23H39NO,13,15,369.377361
C36H38O8,13,15,634.3774424
C20H22N8O5,13,15,482.2146918
C37H52N2O,13,15,579.5261631
C5H11Cl2N,13,15,161.0406639
C22H24ClN5O2,13,15,452.2208336
C14H10ClF3N2O2,13,15,346.0793274
C15H15N4NaO4,13,15,357.1375618
C30H41FO7,13,15,562.384277
C37H66N7O18P3S,13,15,1065.443162
C19H23ClN2,13,15,335.2127882
C8H18O2,13,15,154.1575185
C8H15NO12S2,13,15,390.0274399
C12H19N3O,13,15,236.184175
C27H25ClN6,13,15,501.2557125
C17H20N4O6,13,15,397.1834562
C25H22N4O3,13,15,455.2412011
C22H19N3O4,13,15,414.2024672
C14H17N3O7,13,15,356.1447223
C25H22N4O8,13,15,535.2157742
C9H16ClN5,13,15,243.1247913
CH6N4S,13,15,111.0228113
C27H30O6,13,15,477.2948193
C27H30O8,13,15,509.2846486
C6H6FN,13,15,118.0655913
C25H35N3O6S,13,15,533.2996322
C26H29N3O6,13,15,508.2839661
C22H42O2,13,15,360.392287
C4H9O5P,13,15,172.0321793
C12H9NO2,13,15,212.1006215
C22H42O4,13,15,392.3821163
C12H9NO3,13,15,228.0955361
C17H26N2O,13,15,293.2556155
C21H22ClN,13,15,345.2115639
C3H7NO2S2,13,15,156.9989193
C19H23ClO7,13,15,417.1769727
C16H24N2,13,15,262.241696
C15H14Br2O2,13,15,398.9863775
C7H6N2O3,13,15,175.0553957
C7H6N2O4,13,15,191.0503103
C10H11NO3,13,15,204.1044765
C10H11NO4,13,15,220.0993911
C10H11NO5,13,15,236.0943057
C10H11NO6,13,15,252.0892204
C18H23NO2,13,15,304.230301
C18H23NO3,13,15,320.2252156
C12H11ClN6O2S2,13,15,388.0298101
C18H23NO4,13,15,336.2201302
C18H23NO5,13,15,352.2150448
C18H23NO6,13,15,368.2099595
C37H47NO12,13,15,735.4309899
C4H9O6P,13,15,188.0270939
C21H27NO3,13,15,363.2665802
C21H27NO4,13,15,379.2614948
C23H28ClN5O3,13,15,485.2504032
C21H27NO5,13,15,395.2564095
C21H27NO7,13,15,427.2462387
C16H24O3,13,15,280.226222
C24H49NO7,13,15,488.4284539
C16H24O5,13,15,312.2160513
C16H24O7,13,15,344.2058805
C145H240N44O48S2,13,15,3619.069294
C16H24O8,13,15,360.2007952
C21H39N3O3,13,15,405.3606984
C56H55N15O10S6,13,15,1360.401452
C16H24O9,13,15,376.1957098
C9H7Cl2NO3,13,15,257.007527
C48H72CoN11O8+2,13,15,1048.617052
C17H19N6O8P,13,15,489.1394397
C32H46O8,13,15,590.4266233
C32H46O9,13,15,606.4215379
C3H7NO2Se,13,15,172.9712997
C2H7N3,13,15,78.0618116
C6H10O10S,13,15,280.0195963
C2H7N5,13,15,108.0620294
C26H28N2,13,15,396.3065445
C34H66NO12P,13,15,746.5433625
C9H14O2,13,15,163.1295732
C9H14O3,13,15,179.1244879
C4H9O7P,13,15,204.0220085
C9H14O4,13,15,195.1194025
C9H14O5,13,15,211.1143171
C8H14NO8P,13,15,292.0695765
C13H16O10,13,15,345.1179596
C32H41NO2,13,15,504.4181193
C9H5I2NO,13,15,406.8732782
C21H40ClNO,13,15,379.3473291
C7H9N3O4,13,15,209.0738943
C17H26N4O,13,15,323.2558333
C47H70O3,13,15,729.6901735
C20H30NO3+,13,15,353.2861519
C16H25N3O7S,13,15,422.1861029
C8H13N2O5P,13,15,258.0771165
C2H7NO,13,15,64.05650842
C11H17BrN+,13,15,254.0878267
C2H7NS,13,15,80.03366449
C42H82O4,13,15,692.7622143
C10H14N4O10P2,13,15,426.0402037
C18H16N2O2,13,15,312.1756346
C17H14ClF7O2,13,15,435.114087
C4H9O8P,13,15,220.0169231
C15H17N3O3S,13,15,337.1404894
C24H30O11,13,15,518.2593279
C44H69NO12,13,15,848.6266244
C50H82O23,13,15,1100.692431
C24H30O13,13,15,550.2491572
C32H47N5O6,13,15,634.4451635
C18H16N2O8,13,15,408.1451224
C33H42N4,13,15,531.4397966
C22H34N4O10,13,15,540.2894393
C58H94O27,13,15,1280.792828
C10H13N4O10P,13,15,394.0586171
C29H42N7O17P3S,13,15,921.2336077
C12H14N2OS2,13,15,280.0890823
C35H46O13,13,15,709.4112609
C12H15NO2,13,15,218.1475717
C7H14N2O3,13,15,183.117996
C12H15NO3,13,15,234.1424863
C7H14N2O4,13,15,199.1129106
C25H19Cl2N3O2,13,15,491.1604079
C14H11N3O3S,13,15,318.0901843
C12H15NO7,13,15,298.1221448
C12H15NO8,13,15,314.1170594
C36H40N2O6,13,15,634.403481
C136H210N40O31S,13,15,3107.918295
C9H11FN2O5,13,15,257.089463
C32H39O20+,13,15,775.3102749
C8H15N3O5S2,13,15,308.0632554
C4H3FN2O2,13,15,136.0253447
C25H43NO8S,13,15,543.3518439
C20H24O7S,13,15,428.1913706
C14H36Cl2N2O12,13,15,510.2055676
C8H10N2S,13,15,176.0773775
C17H20O2,13,15,273.2033621
C17H20O3,13,15,289.1982768
C17H20O4,13,15,305.1931914
C19H15ClN4,13,15,357.1504057
C17H20O5,13,15,321.188106
C17H20O6,13,15,337.1830206
C33H42O4,13,15,535.4190195
C33H42O5,13,15,551.4139341
C17H20O9,13,15,385.1677645
C5H8O2,13,15,105.0692037
C5H8O3,13,15,121.0641183
C5H8O4,13,15,137.0590329
C20H38N6O4,13,15,452.3447599
C5H8O5,13,15,153.0539476
C5H8O6,13,15,169.0488622
C35H46O20,13,15,821.3756632
C37H65O8P,13,15,705.5658346
C16H21ClN2O2S,13,15,358.1489735
C22H35IO2,13,15,480.2419798
C9H15N2O14P3,13,15,478.9978761
C8H12N5O4P,13,15,286.0747036
C20H15F3N4O3,13,15,440.1648613
C20H21N3O3,13,15,374.216493
C29H24N4O8,13,15,589.2448436
C3H5N3O9,13,15,233.003748
C6H10N4O2,13,15,180.0886442
C26H44N7O17P3S,13,15,884.2391933
C12H19Cl2NO,13,15,276.1216626
C8H9N5,13,15,188.0978085
C21H28N2O3,13,15,379.2745142
C22H18I6N2O9,13,15,1239.595914
C21H28N2O5,13,15,411.2643434
C20H16ClF3N2O2S,13,15,462.1184773
C19H42BrN,13,15,383.3108398
C16H27N3O14P2,13,15,566.1416077
C17H12,13,15,233.1509326
C28H41N3O3,13,15,498.3998323
C24H24N5O15P3,13,15,744.1138652
C6H7ClO2,13,15,152.0335862
C36H65N3O15P2,13,15,880.5009703
C19H24O6S,13,15,399.1931011
C6H7ClO5,13,15,200.0183301
C3H5N3,13,15,89.04951637
C8H9NO,13,15,144.0922875
C5H8O2S,13,15,137.0412744
C8H12N5O5P,13,15,302.0696182
C14H9Cl2N3S2,13,15,369.9995665
C16H15N2O6P,13,15,380.1145199
C11H20N5O13P3,13,15,539.049123
C26H34O10,13,15,532.3024231
C26H34O11,13,15,548.2973377
C26H34O14,13,15,596.2820816
C22H36O3,13,15,370.3402515
C20H24O9S,13,15,460.1811998
C3H8N4O2,13,15,139.0629296
C22H36O4,13,15,386.3351661
C22H36O7,13,15,434.3199099
C12H15Cl2NO5S,13,15,368.0420917
C13H20N2O,13,15,235.195246
C18H37ClN2O7S,13,15,480.2554568
C6H13N5O4,13,15,230.1020574
C14H19NO2,13,15,248.1855815
C16H18N2,13,15,256.1947458
C7H15NO,13,15,137.1358829
C14H19NO3,13,15,264.1804961
C14H19NO4,13,15,280.1754107
C14H19NO5,13,15,296.1703253
C18H36OSn,13,15,406.2391995
C3H5NO,13,15,75.04421319
C77H127N7O23P2,13,15,1664.083423
C16H14O4S2,13,15,350.0870277
C23H30N7O9P,13,15,609.2406676
C28H44N4O4,13,15,532.418331
C5H8O3S,13,15,153.036189
C31H46Cl2N2O10,13,15,709.3510209
C22H22FN3O2,13,15,404.2345163
C9H18N5O14P3,13,15,527.0216778
C22H22FN3O3,13,15,420.2294309
C5H12O4S2,13,15,205.0344744
C34H28O22,13,15,822.2212871
C6H6N4,13,15,144.0675148
C24H25FN6O,13,15,462.2701131
C12H19NO2S2,13,15,286.1230132
C40H52O15,13,15,812.4648145
C22H27ClO8,13,15,476.213252
C17H36,13,15,257.3387334
C43H74O10,13,15,793.6724566
C37H50N2O10,13,15,721.4647446
C13H16F3N3O4,13,15,351.1440082
C9H15N3O10P2,13,15,399.044565
C16H18O2,13,15,258.1843572
C15H12Cl2O2,13,15,309.0717576
C11H14ClN3O3S,13,15,317.0724476
C16H18O3,13,15,274.1792718
C25H33NO4,13,15,437.3218644
C16H18O4,13,15,290.1741865
C25H33NO6,13,15,469.3116936
C16H18O5,13,15,306.1691011
C16H18O6,13,15,322.1640157
C9H7IO4,13,15,314.9690953
C16H18O8,13,15,354.153845
C19H12F3N3O3S,13,15,441.1099932
C16H18O9,13,15,370.1487596
C18H16ClNO5,13,15,380.1291223
C20H27N5O2,13,15,394.2687464
C34H57N2O4+,13,15,593.539419
C26H22ClF3N2O3,13,15,530.2084005
C21H29N7O14P2,13,15,693.1744675
C16H18ClNO2S,13,15,340.1253895
C2H3ClO2,13,15,95.98886673
C13H24N4O3S,13,15,333.1886638
C6H6O2,13,15,116.0569085
C6H6O3,13,15,132.0518231
C6H6O4,13,15,148.0467377
C6H6O5,13,15,164.0416523
C15H28O7P2,13,15,397.1813488
C6H6O6,13,15,180.036567
C14H9ClF2N2O2,13,15,326.0730992
C6H6O7,13,15,196.0314816
C6H6O8,13,15,212.0263962
C24H41N8O17P3S,13,15,870.2091174
C17H22O10,13,15,403.1783292
C14H21NO14S,13,15,474.1122777
C15H21NO,13,15,247.2096718
C15H17Cl2N3O2,13,15,359.1112095
C25H16O12,13,15,533.1480469
C18H19N3S2,13,15,362.1535308
C23H32O2,13,15,363.3173915
C23H32O3,13,15,379.3123062
C15H20N2O4S,13,15,341.1587702
C23H32O6,13,15,427.29705
C23H32O8,13,15,459.2868793
C7H5ClN2O,13,15,177.0265942
C6H4Cl2O,13,15,167.9840492
C52H97NO18S,13,15,1108.814122
C15H15ClFN3O3S2,13,15,421.0641659
C8H11NO,13,15,146.1079376
C17H14N2,13,15,265.1668005
C15H24N2O,13,15,265.2332558
C18H18ClN3O,13,15,348.1653317
C16H26N2O5S,13,15,376.2039898
C22H23ClN6O,13,15,450.2182029
C12H12BrN3OS,13,15,340.019808
C3H8OS2,13,15,127.0117208
C26H21N3O,13,15,420.2467928
C18H18ClN3S,13,15,364.1424878
C6H7NO2,13,15,132.0648424
C14H19N4O9P,13,15,436.124072
C6H7NO3,13,15,148.059757
C6H7NO4,13,15,164.0546716
C22H19ClN4O2,13,15,432.1815996
C9H7NO,13,15,155.0799923
C10H15N5O13P2Se,13,15,569.9494033
C12H11N3O4,13,15,276.1063186
C24H36N7O13P,13,15,692.2706311
C16H21N3O2,13,15,306.208159
C16H21N3O3,13,15,322.2030736
C18H21N3O3S,13,15,380.181854
C8H8N2O2,13,15,174.079486
C13H18N2O2,13,15,249.1745105
C13H18N2O3,13,15,265.1694251
C16H21NO2,13,15,276.2079412
C8H8N2O3,13,15,190.0744006
C20H13N3O8,13,15,446.1284658
C16H21NO3,13,15,292.2028558
C14H16ClN3O2,13,15,310.1311769
C16H21NO4,13,15,308.1977705
C16H21NO5,13,15,324.1926851
C16H21NO6,13,15,340.1875997
C15H10O16S3,13,15,556.9634189
C17H14O2,13,15,267.1564119
C12H6Cl4,13,15,301.9626191
C17H14O3,13,15,283.1513266
C17H14O4,13,15,299.1462412
C17H14O5,13,15,315.1411558
C31H45Cl3N6O13,13,15,851.297228
C17H14O6,13,15,331.1360704
C17H14O7,13,15,347.130985
C15H15ClN4O6S,13,15,433.0785448
C17H14O8,13,15,363.1258997
C72H71Cl3N8O23,13,15,1600.587591
C33H36O7,13,15,577.3568132
C31H42N2O6,13,15,571.4023568
C53H76N14O12,13,15,1167.713009
C4H11Cl2N2O2P,13,15,226.0010087
C22H25ClN2O8,13,15,504.1978197
C22H25ClN2O9,13,15,520.1927343
C13H18NO2,13,15,234.1744016
C30H44N7O18P3S,13,15,952.2475273
C22H19N4NaO8S2,13,15,580.1161457
C42H44FeN4O16,13,15,962.3392162
C20H28I3N3O9,13,15,857.9541599
C17H34N4O10,13,15,475.2726651
C42H52FeN8O6S2+,13,15,934.3966987
C17H30Cl2N5O8PS,13,15,587.1351823
C17H15N7Na2O8S4,13,15,643.0023091
C9H15N5O7S2,13,15,383.0566572
C8H16N2O4S2,13,15,278.0760569
C27H50O6,13,15,497.45132
C40H50O2,13,15,602.5152744
C22H20N4O8S2,13,15,558.134201
C21H14FN3O2,13,15,383.1685612
C28H36N4O4,13,15,524.3557307
C13H23NO4S2,13,15,335.1474974
C20H27N10O16P3,13,15,786.1193801
C36H38N4O4,13,15,630.3982195
C36H38N4O8,13,15,694.377878
C17H28N2O,13,15,295.2712656
C23H43N3O5,13,15,467.3885375
C13H8O2,13,15,209.0960424
C22H19ClO3,13,15,388.1760786
C7H4O6,13,15,191.0242717
C13H8O4,13,15,241.0858716
C42H50N4O5,13,15,736.5071635
C13H8O5,13,15,257.0807863
C13H8O6,13,15,273.0757009
C7H3Br2NO,13,15,282.8786577
C30H22O10,13,15,572.2219421
C4H4N2O2,13,15,118.0347665
C6H3Br3O,13,15,333.7935315
C9H13N3O,13,15,191.1271603
C4H4N2O3,13,15,134.0296811
C30H22O13,13,15,620.2066859
C10H19O6PS2,13,15,340.0696146
C12H12BrN3S2,13,15,355.9969641
C56H92O27,13,15,1252.770469
C56H92O29,13,15,1284.760298
C20H39N5O10,13,15,534.3219637
C20H39N5O11,13,15,550.3168783
C10H13NO2,13,15,190.1252119
C10H13NO3,13,15,206.1201266
C10H13NO4,13,15,222.1150412
C10H13NO5,13,15,238.1099558
C12H17N5O4,13,15,312.1534866
C42H68N6O6S,13,15,832.6152172
C18H25NO2,13,15,306.245951
C10H13NO8,13,15,286.0946997
C31H50O,13,15,469.4901662
C18H25NO5,13,15,354.2306949
C18H25NO6,13,15,370.2256095
C18H25NO7,13,15,386.2205241
C16H13Cl2NO4,13,15,370.0728756
C21H29NO2,13,15,349.2873157
C18H10O5,13,15,324.1132105
C37H54O3,13,15,583.5314246
C10Cl10O,13,15,495.7169901
C37H54O4,13,15,599.5263392
C11H20N4O10P2,13,15,445.0905087
C36H42N2O23,13,15,908.3326796
C15H25N5O20P4,13,15,739.0398313
C11H14O2S,13,15,221.1083536
C28H39N5O8,13,15,606.3589732
C20H14NO4+,13,15,353.155866
C17H18FN3O3S,13,15,383.1534273
C17H17NO3S,13,15,333.1469812
C17H17N7O8S4,13,15,599.0384198
C40H41FeN4O6S,13,15,805.3319559
C16H25N5O15P2,13,15,610.1210901
C6H12O2,13,15,122.1038587
C6H12O3,13,15,138.0987733
C23H22N2O6S,13,15,479.1910882
C6H12O4,13,15,154.0936879
C6H12O5,13,15,170.0886025
C47H80O18,13,15,979.6921431
C6H12O6,13,15,186.0835171
C6H12O7,13,15,202.0784318
C13H19N5O13P2,13,15,533.0742461
C46H82N2O16,13,15,966.7148269
C18H37NO,13,15,302.3449368
C130H220N44O41,13,15,3227.953927
C4H5CaNO4,13,15,175.9949031
C16H13N3O3,13,15,314.1404734
C23H26O3,13,15,373.265356
C31H52O,13,15,471.5058163
C23H28ClN,13,15,377.2652238
C23H26O7,13,15,437.2450145
C15H18N2O6S,13,15,371.1329494
C23H26O8,13,15,453.2399291
C54H87NO12P2,13,15,1058.748546
C24H32O13,13,15,552.2648072
C18H29N3O15P2,13,15,610.1588821
C32H26O14,13,15,666.2396104
C11H20N2O6,13,15,289.1631094
C5H11N3O2,13,15,153.0930055
C29H42N7O19P3S,13,15,953.223437
C35H62N4O4+2,13,15,641.5815682
C12H14ClNO2,13,15,252.1085994
C28H44N7O18P3S,13,15,926.2408176
C12H17NO2,13,15,220.1632217
C12H17NO3,13,15,236.1581364
C27H46N7O17P3S,13,15,899.2581982
C12H17NO5,13,15,268.1479656
C12H17NO6,13,15,284.1428802
C12H17NO7,13,15,300.1377949
C12H17NO8,13,15,316.1327095
C9H8Cl3NO2S,13,15,308.9613608
C31H34N2O7,13,15,579.3346712
C10H12N5O5P,13,15,328.0763279
C42H48N4O16,13,15,910.4355743
C38H50O6,13,15,640.4882232
C12H20NO9S2-,13,15,399.0957892
C40H70N7O18P3S,13,15,1108.484526
C27H31NO10,13,15,557.2824117
C110H202N2O39P2,13,15,2349.6991
C18H19N3O5S,13,15,410.1560332
C14H6O8,13,15,316.0532349
C17H23N4O9P,13,15,479.1654367
C4H10O2S2,13,15,158.0256403
C35H33NO12,13,15,695.3147297
